category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason,final_score,title,selected_at,topic_type,topic_type_label
office365,microsoft 365 다운로드 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 다운로드 오류 원인과 해결 방법,2026-05-12 16:18:38,error_solution,오류 해결형
python,파이썬 자동화 프로그램 만들기,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,파이썬 자동화 프로그램 만들기 기능과 사용 방법 쉽게 설명,2026-05-12 16:18:38,feature_explanation,기능 설명형
python,python 기본 문법 정리,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,python 기본 문법 정리 기능과 사용 방법 쉽게 설명,2026-05-12 16:18:38,feature_explanation,기능 설명형
python,파이썬 기본 문법 정리,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,파이썬 기본 문법 정리 기능과 사용 방법 쉽게 설명,2026-05-12 16:18:38,feature_explanation,기능 설명형
office365,excel 2019를 활용한 데이터분석,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,excel 2019를 활용한 데이터분석 실무에서 바로 쓰는 방법,2026-05-12 16:18:38,practical_usage,실무 활용형
office365,excel 을 활용 한 데이터 리터러시,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,excel 을 활용 한 데이터 리터러시 실무에서 바로 쓰는 방법,2026-05-12 16:18:38,practical_usage,실무 활용형
office365,Excel을 활용한 확률과 통계 pdf,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,Excel을 활용한 확률과 통계 pdf 실무에서 바로 쓰는 방법,2026-05-12 16:18:38,practical_usage,실무 활용형
unity,vscode unity 설정,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vscode unity 설정 차이점과 선택 기준 정리,2026-05-12 16:18:38,comparison_analysis,비교/분석형
office365,엑셀 비교 그래프 만들기,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,엑셀 비교 그래프 만들기 차이점과 선택 기준 정리,2026-05-12 16:18:38,comparison_analysis,비교/분석형
office365,엑셀 차이 구하는 방법,naver_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,엑셀 차이 구하는 방법 차이점과 선택 기준 정리,2026-05-12 16:18:38,comparison_analysis,비교/분석형
office365,microsoft 365 업데이트 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 업데이트 오류 원인과 해결 방법,2026-05-12 16:21:43,error_solution,오류 해결형
office365,microsoft 365 copilot 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 copilot 오류 원인과 해결 방법,2026-05-12 16:21:43,error_solution,오류 해결형
office365,microsoft 365 로그인 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 로그인 오류 원인과 해결 방법,2026-05-12 16:21:43,error_solution,오류 해결형
notion,notion 활용 방법,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,notion 활용 방법 기능과 사용 방법 쉽게 설명,2026-05-12 16:21:43,feature_explanation,기능 설명형
notion,notion 정리 방법,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,notion 정리 방법 기능과 사용 방법 쉽게 설명,2026-05-12 16:21:43,feature_explanation,기능 설명형
notion,노션 사용법 정리 pdf,google_suggest,how_to,95,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,95,노션 사용법 정리 pdf 기능과 사용 방법 쉽게 설명,2026-05-12 16:21:43,feature_explanation,기능 설명형
office365,실무에서 바로 쓰는 파워포인트 디자인,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,실무에서 바로 쓰는 파워포인트 디자인 실무에서 바로 쓰는 방법,2026-05-12 16:21:43,practical_usage,실무 활용형
office365,Microsoft Teams 정리,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,Microsoft Teams 정리 실무에서 바로 쓰는 방법,2026-05-12 16:21:43,practical_usage,실무 활용형
office365,microsoft teams 활용,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,microsoft teams 활용 실무에서 바로 쓰는 방법,2026-05-12 16:21:43,practical_usage,실무 활용형
office365,워드 비교본 저장 방법,naver_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,워드 비교본 저장 방법 차이점과 선택 기준 정리,2026-05-12 16:21:43,comparison_analysis,비교/분석형
python,vscode 파이썬 설정,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vscode 파이썬 설정 차이점과 선택 기준 정리,2026-05-12 16:21:43,comparison_analysis,비교/분석형
python,vs 코드 파이썬 설정,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vs 코드 파이썬 설정 차이점과 선택 기준 정리,2026-05-12 16:21:43,comparison_analysis,비교/분석형
office365,microsoft 365 결제 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 결제 오류 원인과 해결 방법,2026-05-12 16:22:08,error_solution,오류 해결형
office365,microsoft 365 제거 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 제거 오류 원인과 해결 방법,2026-05-12 16:22:08,error_solution,오류 해결형
office365,microsoft 365 삭제 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 삭제 안됨 원인과 해결 방법,2026-05-12 16:22:08,error_solution,오류 해결형
unity,유니티 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,유니티 기본 폰트 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:08,feature_explanation,기능 설명형
general_it,스마트폰 기본브라우저 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,스마트폰 기본브라우저 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:08,feature_explanation,기능 설명형
general_it,스마트폰 pdf 기본앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,스마트폰 pdf 기본앱 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:08,feature_explanation,기능 설명형
office365,microsoft teams 활용법,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,microsoft teams 활용법 실무에서 바로 쓰는 방법,2026-05-12 16:22:08,practical_usage,실무 활용형
office365,Microsoft Teams 자동화,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,Microsoft Teams 자동화 실무에서 바로 쓰는 방법,2026-05-12 16:22:08,practical_usage,실무 활용형
office365,Microsoft Teams 실무,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,Microsoft Teams 실무 실무에서 바로 쓰는 방법,2026-05-12 16:22:08,practical_usage,실무 활용형
python,vscode 파이썬 사용법,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vscode 파이썬 사용법 차이점과 선택 기준 정리,2026-05-12 16:22:08,comparison_analysis,비교/분석형
python,vscode python 사용법,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vscode python 사용법 차이점과 선택 기준 정리,2026-05-12 16:22:08,comparison_analysis,비교/분석형
python,vscode python 설정,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vscode python 설정 차이점과 선택 기준 정리,2026-05-12 16:22:08,comparison_analysis,비교/분석형
office365,microsoft 365 활성화 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 활성화 안됨 원인과 해결 방법,2026-05-12 16:22:38,error_solution,오류 해결형
office365,microsoft 365 파일 삭제 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 파일 삭제 안됨 원인과 해결 방법,2026-05-12 16:22:38,error_solution,오류 해결형
office365,microsoft 365 설치 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 설치 안됨 원인과 해결 방법,2026-05-12 16:22:38,error_solution,오류 해결형
general_it,스마트폰 기본 앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,스마트폰 기본 앱 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:38,feature_explanation,기능 설명형
general_it,스마트폰 크롬 기본브라우저 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,스마트폰 크롬 기본브라우저 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:38,feature_explanation,기능 설명형
office365,오피스365 기본앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,오피스365 기본앱 설정 기능과 사용 방법 쉽게 설명,2026-05-12 16:22:38,feature_explanation,기능 설명형
unreal,언리얼 엔진 활용 버추얼 프로덕션 실무,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,언리얼 엔진 활용 버추얼 프로덕션 실무 실무에서 바로 쓰는 방법,2026-05-12 16:22:38,practical_usage,실무 활용형
unreal,애니메이터를 위한 unreal engine 활용 가이드,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,애니메이터를 위한 unreal engine 활용 가이드 실무에서 바로 쓰는 방법,2026-05-12 16:22:38,practical_usage,실무 활용형
blender,블렌더 를 활용 한 재밌는 3d 캐릭터 모델링,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,블렌더 를 활용 한 재밌는 3d 캐릭터 모델링 실무에서 바로 쓰는 방법,2026-05-12 16:22:38,practical_usage,실무 활용형
python,vsc python 설정,google_suggest,comparison,85,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,85,vsc python 설정 차이점과 선택 기준 정리,2026-05-12 16:22:38,comparison_analysis,비교/분석형
unity,unity awake start 차이,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,unity awake start 차이 차이점과 선택 기준 정리,2026-05-12 16:22:38,comparison_analysis,비교/분석형
unity,unity update fixedupdate 차이,google_suggest,comparison,80,low,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,unity update fixedupdate 차이 차이점과 선택 기준 정리,2026-05-12 16:22:38,comparison_analysis,비교/분석형
office365,microsoft 365 로그인 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 로그인 안됨 문제를 줄이는 실무 처리 순서,2026-05-12 16:38:08,error_solution,오류 해결형
office365,microsoft 365 copilot 로그인 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 copilot 로그인 안됨 해결 전에 먼저 확인할 것,2026-05-12 16:38:08,error_solution,오류 해결형
office365,microsoft 365 결제 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 결제 안됨 자주 생기는 이유와 점검 순서,2026-05-12 16:38:08,error_solution,오류 해결형
office365,microsoft 365 실행 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,microsoft 365 실행 안됨 자주 생기는 이유와 점검 순서,2026-05-12 16:38:08,error_solution,오류 해결형
office365,excel 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,excel 기본 글꼴 설정 기본 개념부터 적용 방법까지 정리,2026-05-12 16:38:08,feature_explanation,기능 설명형
office365,excel 기본 프로그램 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,excel 기본 프로그램 설정 처음 시작할 때 알아두면 좋은 사용법,2026-05-12 16:38:08,feature_explanation,기능 설명형
